BINCODE,NAME,IDENTIFIER,DESCRIPTION,TYPE
_35.2_,not assigned.unknown,eucgr.g02550.1.p,'(at1g07040 : 457.0) unknown protein; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 14 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G27030.1); Has 540 Blast hits to 538 proteins in 187 species: Archae - 0; Bacteria - 333; Metazoa - 0; Fungi - 0; Plants - 67; Viruses - 0; Other Eukaryotes - 140 (source: NCBI BLink). & (reliability: 914.0) &  (original description: pacid=32070626 transcript=Eucgr.G02550.1 locus=Eucgr.G02550 ID=Eucgr.G02550.1.v2.0 annot-version=v2.0)',T
_35.2_,not assigned.unknown,eucgr.g02521.1.p,"'(at1g14345 : 194.0) NAD(P)-linked oxidoreductase superfamily protein; FUNCTIONS IN: oxidoreductase activity; INVOLVED IN: oxidation reduction; LOCATED IN: chloroplast thylakoid membrane, chloroplast, membrane; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Aldo/keto reductase (InterPro:IPR001395); Has 297 Blast hits to 297 proteins in 86 species: Archae - 0; Bacteria - 121; Metazoa - 0; Fungi - 0; Plants - 39; Viruses - 0; Other Eukaryotes - 137 (source: NCBI BLink). & (reliability: 388.0) &  (original description: pacid=32072766 transcript=Eucgr.G02521.1 locus=Eucgr.G02521 ID=Eucgr.G02521.1.v2.0 annot-version=v2.0)'",T
_35.2_,not assigned.unknown,eucgr.g02462.1.p,'(at2g03420 : 165.0) unknown protein; Has 38 Blast hits to 38 proteins in 17 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 38; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). & (reliability: 330.0) &  (original description: pacid=32071297 transcript=Eucgr.G02462.1 locus=Eucgr.G02462 ID=Eucgr.G02462.1.v2.0 annot-version=v2.0)',T
_35.2_,not assigned.unknown,eucgr.g01787.1.p,'(at2g20920 : 266.0) Protein of unknown function (DUF3353); LOCATED IN: membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF3353 (InterPro:IPR021788); BEST Arabidopsis thaliana protein match is: Protein of unknown function (DUF3353) (TAIR:AT5G23040.1); Has 244 Blast hits to 243 proteins in 75 species: Archae - 0; Bacteria - 107; Metazoa - 0; Fungi - 0; Plants - 103; Viruses - 0; Other Eukaryotes - 34 (source: NCBI BLink). & (ipr021788 : 129.74327) Protein of unknown function DUF3353 & (reliability: 532.0) &  (original description: pacid=32070671 transcript=Eucgr.G01787.1 locus=Eucgr.G01787 ID=Eucgr.G01787.1.v2.0 annot-version=v2.0)',T
_35.2_,not assigned.unknown,eucgr.g01085.1.p,"'(at5g64460 : 383.0) Phosphoglycerate mutase family protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Histidine phosphatase superfamily, clade-1 (InterPro:IPR013078); BEST Arabidopsis thaliana protein match is: Phosphoglycerate mutase family protein (TAIR:AT1G58280.1). & (gnl|cdd|39951 : 265.0) no description available & (reliability: 766.0) &  (original description: pacid=32070929 transcript=Eucgr.G01085.1 locus=Eucgr.G01085 ID=Eucgr.G01085.1.v2.0 annot-version=v2.0)'",T
_35.2_,not assigned.unknown,eucgr.g00606.2.p,"'(at5g24690 : 540.0) INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion, chloroplast, plastid, chloroplast inner membrane, chloroplast envelope; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF3411 (InterPro:IPR021825); BEST Arabidopsis thaliana protein match is: reticulata-related 1 (TAIR:AT5G22790.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). & (ipr021825 : 134.62874) Protein of unknown function DUF3411 & (reliability: 1080.0) &  (original description: pacid=32072812 transcript=Eucgr.G00606.2 locus=Eucgr.G00606 ID=Eucgr.G00606.2.v2.0 annot-version=v2.0)'",T
_35.2_,not assigned.unknown,eucgr.f04219.1.p,' (original description: pacid=32052846 transcript=Eucgr.F04219.1 locus=Eucgr.F04219 ID=Eucgr.F04219.1.v2.0 annot-version=v2.0)',T
_35.2_,not assigned.unknown,eucgr.f04061.1.p,"'(at1g16720 : 762.0) Encodes HCF173, a protein with weak similarities to the superfamily of the short-chain dehydrogenases/reductases. HCF173 is involved in the initiation of translation of the psbA mRNA.  Mutants shows a high chlorophyll fluorescence phenotype (hcf) and are severely affected in the accumulation of PSII subunits.  The protein HCF173 is localized in the chloroplast, where it is mainly associated with the membrane system and is part of a higher molecular weight complex with psbA mRNA as a component of this complex.; high chlorophyll fluorescence phenotype 173 (HCF173); FUNCTIONS IN: binding, catalytic activity; INVOLVED IN: photosystem II assembly, translational initiation; LOCATED IN: chloroplast, chloroplast envelope; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: NAD(P)-binding domain (InterPro:IPR016040), NADH:ubiquinone oxidoreductase intermediate-associated protein 30 (InterPro:IPR013857), NmrA-like (InterPro:IPR008030); BEST Arabidopsis thaliana protein match is: NAD(P)-binding Rossmann-fold superfamily protein (TAIR:AT4G18810.2); Has 1950 Blast hits to 1792 proteins in 453 species: Archae - 27; Bacteria - 1263; Metazoa - 9; Fungi - 6; Plants - 464; Viruses - 0; Other Eukaryotes - 181 (source: NCBI BLink). & (gnl|cdd|36417 : 179.0) no description available & (gnl|cdd|87565 : 94.9) no description available & (reliability: 1524.0) &  (original description: pacid=32054735 transcript=Eucgr.F04061.1 locus=Eucgr.F04061 ID=Eucgr.F04061.1.v2.0 annot-version=v2.0)'",T
_35.2_,not assigned.unknown,eucgr.f03988.1.p,"'(at1g16080 : 411.0) unknown protein; LOCATED IN: apoplast, chloroplast stroma, chloroplast, chloroplast envelope; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; Has 81 Blast hits to 81 proteins in 28 species: Archae - 0; Bacteria - 2; Metazoa - 0; Fungi - 0; Plants - 62; Viruses - 0; Other Eukaryotes - 17 (source: NCBI BLink). & (reliability: 822.0) &  (original description: pacid=32057875 transcript=Eucgr.F03988.1 locus=Eucgr.F03988 ID=Eucgr.F03988.1.v2.0 annot-version=v2.0)'",T
_35.2_,not assigned.unknown,eucgr.f03965.2.p,"'(at1g73060 : 474.0) Low  PSII Accumulation 3 (LPA3); FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast stroma, chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Domain of unknown function DUF1995 (InterPro:IPR018962); BEST Arabidopsis thaliana protein match is: Domain of unknown function (DUF1995) (TAIR:AT5G48790.1); Has 97 Blast hits to 97 proteins in 32 species: Archae - 0; Bacteria - 18; Metazoa - 0; Fungi - 0; Plants - 73; Viruses - 0; Other Eukaryotes - 6 (source: NCBI BLink). & (gnl|cdd|87898 : 141.0) no description available & (ipr018962 : 124.867226) Domain of unknown function DUF1995 & (reliability: 948.0) &  (original description: pacid=32054861 transcript=Eucgr.F03965.2 locus=Eucgr.F03965 ID=Eucgr.F03965.2.v2.0 annot-version=v2.0)'",T
_35.2_,not assigned.unknown,eucgr.f03957.1.p,"'(at1g15980 : 570.0) encodes a novel subunit of the chloroplast NAD(P)H dehydrogenase complex, involved in cyclic electron flow around photosystem I to produce ATP.; NDH-dependent cyclic electron flow 1 (NDF1); INVOLVED IN: photosynthetic electron transport in photosystem I; LOCATED IN: chloroplast thylakoid membrane, chloroplast, NAD(P)H dehydrogenase complex (plastoquinone); EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; Has 119 Blast hits to 119 proteins in 57 species: Archae - 0; Bacteria - 90; Metazoa - 0; Fungi - 0; Plants - 29; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). & (gnl|cdd|31200 : 92.4) no description available & (reliability: 1140.0) &  (original description: pacid=32053148 transcript=Eucgr.F03957.1 locus=Eucgr.F03957 ID=Eucgr.F03957.1.v2.0 annot-version=v2.0)'",T
_35.2_,not assigned.unknown,eucgr.f03551.3.p,'(at1g63610 : 321.0) unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G14910.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (reliability: 642.0) &  (original description: pacid=32057515 transcript=Eucgr.F03551.3 locus=Eucgr.F03551 ID=Eucgr.F03551.3.v2.0 annot-version=v2.0)',T
_35.2_,not assigned.unknown,eucgr.f03446.1.p,"'(at1g50900 : 238.0) Ankyrin repeat family protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: response to karrikin; LOCATED IN: chloroplast, chloroplast stroma; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Ankyrin repeat-containing domain (InterPro:IPR020683), Ankyrin repeat (InterPro:IPR002110); Has 55 Blast hits to 55 proteins in 21 species: Archae - 0; Bacteria - 2; Metazoa - 1; Fungi - 0; Plants - 49; Viruses - 0; Other Eukaryotes - 3 (source: NCBI BLink). & (reliability: 476.0) &  (original description: pacid=32053250 transcript=Eucgr.F03446.1 locus=Eucgr.F03446 ID=Eucgr.F03446.1.v2.0 annot-version=v2.0)'",T
_35.2_,not assigned.unknown,eucgr.f02960.1.p,"'(at1g33810 : 171.0) unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast thylakoid membrane, chloroplast, chloroplast envelope; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 39 Blast hits to 39 proteins in 18 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 39; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). & (reliability: 342.0) &  (original description: pacid=32057458 transcript=Eucgr.F02960.1 locus=Eucgr.F02960 ID=Eucgr.F02960.1.v2.0 annot-version=v2.0)'",T
_35.2_,not assigned.unknown,eucgr.f02850.1.p,"'(at1g70770 : 483.0) Protein of unknown function DUF2359, transmembrane; FUNCTIONS IN: molecular_function unknown; LOCATED IN: endoplasmic reticulum, nucleus; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF2359, transmembrane (InterPro:IPR019308); BEST Arabidopsis thaliana protein match is: Protein of unknown function DUF2359, transmembrane (TAIR:AT1G23170.2). & (gnl|cdd|39668 : 375.0) no description available & (reliability: 966.0) &  (original description: pacid=32057650 transcript=Eucgr.F02850.1 locus=Eucgr.F02850 ID=Eucgr.F02850.1.v2.0 annot-version=v2.0)'",T
_35.2_,not assigned.unknown,eucgr.f02729.1.p,"'(at1g21350 : 331.0) Thioredoxin superfamily protein; FUNCTIONS IN: oxidoreductase activity, antioxidant activity; INVOLVED IN: cell redox homeostasis; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Thioredoxin fold (InterPro:IPR012335), Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen (InterPro:IPR000866), Thioredoxin-like (InterPro:IPR017936), Thioredoxin-like fold (InterPro:IPR012336); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (gnl|cdd|48518 : 250.0) no description available & (reliability: 662.0) &  (original description: pacid=32055979 transcript=Eucgr.F02729.1 locus=Eucgr.F02729 ID=Eucgr.F02729.1.v2.0 annot-version=v2.0)'",T
_35.2_,not assigned.unknown,eucgr.f02537.1.p,"'(at1g29250 : 162.0) Alba DNA/RNA-binding protein; FUNCTIONS IN: nucleic acid binding; INVOLVED IN: biological_process unknown; LOCATED IN: plasma membrane, nucleus; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Alba, DNA/RNA-binding protein (InterPro:IPR002775), Uncharacterised conserved protein UCP030333, DNA/RNA-binding Alba-related (InterPro:IPR014560); BEST Arabidopsis thaliana protein match is: Alba DNA/RNA-binding protein (TAIR:AT2G34160.1); Has 157 Blast hits to 157 proteins in 32 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 131; Viruses - 0; Other Eukaryotes - 26 (source: NCBI BLink). & (reliability: 324.0) &  (original description: pacid=32055268 transcript=Eucgr.F02537.1 locus=Eucgr.F02537 ID=Eucgr.F02537.1.v2.0 annot-version=v2.0)'",T
_35.2_,not assigned.unknown,eucgr.f02140.4.p,'(at5g64816 : 195.0) unknown protein; Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (reliability: 390.0) &  (original description: pacid=32053066 transcript=Eucgr.F02140.4 locus=Eucgr.F02140 ID=Eucgr.F02140.4.v2.0 annot-version=v2.0)',T
_35.2_,not assigned.unknown,eucgr.f02061.2.p,"'(at5g55610 : 261.0) unknown protein; LOCATED IN: mitochondrion, plastid, membrane; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 13 growth stages; Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (reliability: 522.0) &  (original description: pacid=32054330 transcript=Eucgr.F02061.2 locus=Eucgr.F02061 ID=Eucgr.F02061.2.v2.0 annot-version=v2.0)'",T
_35.2_,not assigned.unknown,eucgr.f01893.1.p,"'(at5g42765 : 211.0) INVOLVED IN: biological_process unknown; LOCATED IN: thylakoid, chloroplast thylakoid membrane, chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Twin-arginine translocation pathway, signal sequence (InterPro:IPR006311); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). & (reliability: 422.0) &  (original description: pacid=32057400 transcript=Eucgr.F01893.1 locus=Eucgr.F01893 ID=Eucgr.F01893.1.v2.0 annot-version=v2.0)'",T
_35.2_,not assigned.unknown,eucgr.f01803.1.p,'(at1g76405 : 229.0) unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast envelope; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G20816.1); Has 52 Blast hits to 52 proteins in 19 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 50; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink). & (reliability: 458.0) &  (original description: pacid=32055806 transcript=Eucgr.F01803.1 locus=Eucgr.F01803 ID=Eucgr.F01803.1.v2.0 annot-version=v2.0)',T
_35.2_,not assigned.unknown,eucgr.f01791.1.p,'(at1g42480 : 190.0) unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF3456 (InterPro:IPR021852); Has 152 Blast hits to 152 proteins in 48 species: Archae - 0; Bacteria - 0; Metazoa - 113; Fungi - 0; Plants - 37; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink). & (ipr021852 : 104.92566) Domain of unknown function DUF3456 & (reliability: 380.0) &  (original description: pacid=32053971 transcript=Eucgr.F01791.1 locus=Eucgr.F01791 ID=Eucgr.F01791.1.v2.0 annot-version=v2.0)',T
_35.2_,not assigned.unknown,eucgr.f01691.1.p,'(at1g20225 : 233.0) Thioredoxin superfamily protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: vacuole; CONTAINS InterPro DOMAIN/s: Thioredoxin-like fold (InterPro:IPR012336); BEST Arabidopsis thaliana protein match is: Thioredoxin superfamily protein (TAIR:AT1G76020.1); Has 208 Blast hits to 204 proteins in 76 species: Archae - 0; Bacteria - 103; Metazoa - 14; Fungi - 6; Plants - 51; Viruses - 0; Other Eukaryotes - 34 (source: NCBI BLink). & (reliability: 466.0) &  (original description: pacid=32052786 transcript=Eucgr.F01691.1 locus=Eucgr.F01691 ID=Eucgr.F01691.1.v2.0 annot-version=v2.0)',T
_35.2_,not assigned.unknown,eucgr.f01657.1.p,' (original description: pacid=32056544 transcript=Eucgr.F01657.1 locus=Eucgr.F01657 ID=Eucgr.F01657.1.v2.0 annot-version=v2.0)',T
_35.2_,not assigned.unknown,eucgr.f01178.1.p,'(at3g15110 : 129.0) unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast thylakoid membrane; EXPRESSED IN: 20 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF3082 (InterPro:IPR021434); Has 77 Blast hits to 77 proteins in 38 species: Archae - 0; Bacteria - 37; Metazoa - 0; Fungi - 0; Plants - 39; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink). & (reliability: 258.0) &  (original description: pacid=32056612 transcript=Eucgr.F01178.1 locus=Eucgr.F01178 ID=Eucgr.F01178.1.v2.0 annot-version=v2.0)',T
_35.2_,not assigned.unknown,eucgr.f00243.1.p,"'(at1g47420 : 270.0) succinate dehydrogenase 5 (SDH5); FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion, nucleus; EXPRESSED IN: 26 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein match is: gamma carbonic anhydrase 2 (TAIR:AT1G47260.1); Has 145 Blast hits to 145 proteins in 25 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 144; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink). & (reliability: 540.0) &  (original description: pacid=32055065 transcript=Eucgr.F00243.1 locus=Eucgr.F00243 ID=Eucgr.F00243.1.v2.0 annot-version=v2.0)'",T
_35.2_,not assigned.unknown,eucgr.e03517.2.p,'(at5g25770 : 493.0) alpha/beta-Hydrolases superfamily protein; INVOLVED IN: biological_process unknown; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Acetyl xylan esterase (InterPro:IPR008391); Has 1607 Blast hits to 1605 proteins in 565 species: Archae - 54; Bacteria - 1389; Metazoa - 0; Fungi - 31; Plants - 36; Viruses - 0; Other Eukaryotes - 97 (source: NCBI BLink). & (reliability: 986.0) &  (original description: pacid=32036269 transcript=Eucgr.E03517.2 locus=Eucgr.E03517 ID=Eucgr.E03517.2.v2.0 annot-version=v2.0)',T
_35.2_,not assigned.unknown,eucgr.e02713.1.p,"'(at1g29050 : 519.0) Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).; TRICHOME BIREFRINGENCE-LIKE 38 (TBL38); INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 12 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF231, plant (InterPro:IPR004253); BEST Arabidopsis thaliana protein match is: TRICHOME BIREFRINGENCE-LIKE 37 (TAIR:AT2G34070.1); Has 1347 Blast hits to 1329 proteins in 31 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 2; Plants - 1344; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink). & (gnl|cdd|72785 : 204.0) no description available & (ipr004253 : 128.96497) no description available & (reliability: 1038.0) &  (original description: pacid=32030468 transcript=Eucgr.E02713.1 locus=Eucgr.E02713 ID=Eucgr.E02713.1.v2.0 annot-version=v2.0)'",T
