BINCODE,NAME,IDENTIFIER,DESCRIPTION,TYPE
_29.4_,'protein.postranslational modification','eucgr.c02422.1.p',"'(at2g24765 : 330.0) GTPase required for Golgi targeting of GRIP domain  proteins. AtARL1 binds directly to the GRIP domain of AtGRIP in a GTP-dependent manner; ADP-ribosylation factor 3 (ARF3); FUNCTIONS IN: protein binding; INVOLVED IN: N-terminal protein myristoylation; LOCATED IN: Golgi stack, plasma membrane, membrane; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: ADP-ribosylation factor (InterPro:IPR006688), ARF/SAR superfamily (InterPro:IPR006689); BEST Arabidopsis thaliana protein match is: ADP-ribosylation factor A1B (TAIR:AT5G14670.1); Has 9110 Blast hits to 9109 proteins in 393 species: Archae - 2; Bacteria - 4; Metazoa - 4531; Fungi - 1457; Plants - 1456; Viruses - 3; Other Eukaryotes - 1657 (source: NCBI BLink). & (gnl|cdd|58034 : 302.0) no description available & (gnl|cdd|35293 : 271.0) no description available & (q06396|arf1_orysa : 222.0) ADP-ribosylation factor 1 (13 kDa cold-induced protein) - Oryza sativa (Rice) & (ipr006689 : 177.60016) Small GTPase superfamily, ARF/SAR type & (reliability: 660.0) &  (original description: no original description)'",T
_29.4_,'protein.postranslational modification','eucgr.c00396.1.p',"'(at3g16030 : 376.0) CALLUS EXPRESSION OF RBCS 101 (CES101); FUNCTIONS IN: in 6 functions; INVOLVED IN: protein amino acid phosphorylation; LOCATED IN: endomembrane system; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Curculin-like (mannose-binding) lectin (InterPro:IPR001480), PAN-2 domain (InterPro:IPR013227), Apple-like (InterPro:IPR003609), Serine/threonine-protein kinase domain (InterPro:IPR002290), Serine/threonine-protein kinase-like domain (InterPro:IPR017442), Protein kinase-like domain (InterPro:IPR011009), Serine/threonine-protein kinase, active site (InterPro:IPR008271), Protein kinase, catalytic domain (InterPro:IPR000719), Tyrosine-protein kinase, catalytic domain (InterPro:IPR020635); BEST Arabidopsis thaliana protein match is: S-locus lectin protein kinase family protein (TAIR:AT4G21390.1); Has 121576 Blast hits to 119500 proteins in 4422 species: Archae - 101; Bacteria - 13477; Metazoa - 44302; Fungi - 10440; Plants - 35232; Viruses - 450; Other Eukaryotes - 17574 (source: NCBI BLink). & (gnl|cdd|36401 : 328.0) no description available & (gnl|cdd|47913 : 214.0) no description available & (q8lpb4|pskr_dauca : 204.0) Phytosulfokine receptor precursor (EC 2.7.11.1) (Phytosulfokine LRR receptor kinase) - Daucus carota (Carrot) & (ipr001223 : 139.14935) Glycoside hydrolase, family 18, catalytic domain & (reliability: 752.0) &  (original description: no original description)'",T
_29.4_,'protein.postranslational modification','eucgr.c02764.1.p',"'(at4g32250 : 533.0) Protein kinase superfamily protein; FUNCTIONS IN: protein kinase activity, kinase activity, ATP binding; INVOLVED IN: protein amino acid phosphorylation; LOCATED IN: chloroplast; EXPRESSED IN: 26 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein kinase, catalytic domain (InterPro:IPR000719), Serine-threonine/tyrosine-protein kinase (InterPro:IPR001245), Protein kinase-like domain (InterPro:IPR011009); BEST Arabidopsis thaliana protein match is: protein kinases;ubiquitin-protein ligases (TAIR:AT5G13530.2); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (reliability: 1066.0) &  (original description: no original description)'",T
_29.4_,'protein.postranslational modification','eucgr.c03782.1.p','(at5g19680 : 415.0) Leucine-rich repeat (LRR) family protein; CONTAINS InterPro DOMAIN/s: Leucine-rich repeat (InterPro:IPR001611); BEST Arabidopsis thaliana protein match is: Leucine-rich repeat (LRR) family protein (TAIR:AT5G22320.2); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink). & (gnl|cdd|35751 : 136.0) no description available & (reliability: 830.0) &  (original description: no original description)',T
_29.4_,'protein.postranslational modification','eucgr.a02714.1.p',"'(at4g11260 : 388.0) Functions in plant disease resistance signaling,  SCF(TIR1) mediated degradation of Aux/IAA proteins and HSP90 mediated degradation of R resistance proteins. AtSGT1a and AtSGT1b are functionally redundant in the resistance to pathogenes. AtSGT1b was more highly  expressed than AtSGT1. The N-terminal TPR domain of  AtSGT1a reduces the steady-state level of Arabidopsis SGT1  proteins whereas the same domain from AtSGT1b enhances  SGT1 accumulation. The TPR domain is dispensable for SGT1 resistance.; SGT1B; FUNCTIONS IN: protein binding; INVOLVED IN: in 6 processes; LOCATED IN: SCF ubiquitin ligase complex; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: CS-like domain (InterPro:IPR007052), Tetratricopeptide-like helical (InterPro:IPR011990), SGS (InterPro:IPR007699), Tetratricopeptide repeat-containing (InterPro:IPR013026), HSP20-like chaperone (InterPro:IPR008978), Tetratricopeptide repeat (InterPro:IPR019734), CS domain (InterPro:IPR017447); BEST Arabidopsis thaliana protein match is: phosphatase-related (TAIR:AT4G23570.2); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink). & (gnl|cdd|36523 : 232.0) no description available & (gnl|cdd|34694 : 123.0) no description available & (reliability: 776.0) &  (original description: no original description)'",T
_29.4_,'protein.postranslational modification','eucgr.a01959.2.p',"'(at2g42810 : 898.0) Encodes a phytochrome-specific type 5 serine/threonine protein phosphatase. It dephosphorylates active Pfr-phytochromes. Controls light signal flux by enhancing phytochrome stability and affinity for a signal transducer. The gene is alternately spliced. This variant is an integral membrane protein localized to the ER and nuclear envelope.; protein phosphatase 5.2 (PP5.2); FUNCTIONS IN: protein binding, phosphoprotein phosphatase activity, protein serine/threonine phosphatase activity; INVOLVED IN: response to cadmium ion, nucleocytoplasmic transport, red or far-red light signaling pathway; LOCATED IN: nuclear envelope, integral to endoplasmic reticulum membrane, nucleus, cytoplasm; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Tetratricopeptide TPR-1 (InterPro:IPR001440), Metallophosphoesterase (InterPro:IPR004843), Protein phosphatase 5 (InterPro:IPR011236), Tetratricopeptide-like helical (InterPro:IPR011990), Serine/threonine phosphatase, PPP5 (InterPro:IPR013235), Tetratricopeptide repeat-containing (InterPro:IPR013026), Tetratricopeptide repeat (InterPro:IPR019734), Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase (InterPro:IPR006186); BEST Arabidopsis thaliana protein match is: Calcineurin-like metallo-phosphoesterase superfamily protein (TAIR:AT5G27840.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (gnl|cdd|35597 : 675.0) no description available & (gnl|cdd|29063 : 337.0) no description available & (p48489|pp1_orysa : 233.0) Serine/threonine-protein phosphatase PP1 (EC 3.1.3.16) - Oryza sativa (Rice) & (ipr004843 : 85.72328) Metallophosphoesterase domain & (reliability: 1796.0) &  (original description: no original description)'",T
_29.4_,'protein.postranslational modification','eucgr.a02929.1.p',"'(q9sec2|msra_lacsa : 349.0) Peptide methionine sulfoxide reductase (EC 1.8.4.11) (Protein-methionine-S-oxide reductase) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase) - Lactuca sativa (Garden lettuce) & (at4g25130 : 343.0) Encodes a chloroplast-localized methionine sulfoxide reductase that is a member of the MSRA family. Involved in protection of chloroplasts from oxidative stress.; peptide met sulfoxide reductase 4 (PMSR4); FUNCTIONS IN: peptide-methionine-(S)-S-oxide reductase activity; INVOLVED IN: protein modification process, cellular response to oxidative stress; LOCATED IN: chloroplast stroma, chloroplast; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 16 growth stages; CONTAINS InterPro DOMAIN/s: Peptide methionine sulphoxide reductase MsrA (InterPro:IPR002569); BEST Arabidopsis thaliana protein match is: peptidemethionine sulfoxide reductase 1 (TAIR:AT5G61640.1); Has 10332 Blast hits to 10330 proteins in 2437 species: Archae - 129; Bacteria - 6211; Metazoa - 196; Fungi - 136; Plants - 235; Viruses - 1; Other Eukaryotes - 3424 (source: NCBI BLink). & (gnl|cdd|36848 : 315.0) no description available & (gnl|cdd|80482 : 238.0) no description available & (ipr002569 : 133.21347) Peptide methionine sulphoxide reductase MsrA & (reliability: 919.12354) &  (original description: no original description)'",T
_29.4_,'protein.postranslational modification','eucgr.d01990.1.p',"'(at1g12310 : 246.0) Calcium-binding EF-hand family protein; FUNCTIONS IN: calcium ion binding; INVOLVED IN: biological_process unknown; LOCATED IN: plasma membrane, nucleus, cytoplasm; EXPRESSED IN: 26 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: EF-Hand 1, calcium-binding site (InterPro:IPR018247), EF-HAND 2 (InterPro:IPR018249), EF-hand-like domain (InterPro:IPR011992), Calcium-binding EF-hand (InterPro:IPR002048), EF-hand (InterPro:IPR018248); BEST Arabidopsis thaliana protein match is: Calcium-binding EF-hand family protein (TAIR:AT1G62820.1); Has 15156 Blast hits to 13043 proteins in 1439 species: Archae - 0; Bacteria - 35; Metazoa - 6065; Fungi - 3861; Plants - 3197; Viruses - 0; Other Eukaryotes - 1998 (source: NCBI BLink). & (p27164|calm3_pethy : 139.0) Calmodulin-related protein - Petunia hybrida (Petunia) & (gnl|cdd|34727 : 112.0) no description available & (gnl|cdd|35250 : 112.0) no description available & (reliability: 492.0) &  (original description: no original description)'",T
_29.4_,'protein.postranslational modification','eucgr.d01807.1.p',"'(at4g11260 : 244.0) Functions in plant disease resistance signaling,  SCF(TIR1) mediated degradation of Aux/IAA proteins and HSP90 mediated degradation of R resistance proteins. AtSGT1a and AtSGT1b are functionally redundant in the resistance to pathogenes. AtSGT1b was more highly  expressed than AtSGT1. The N-terminal TPR domain of  AtSGT1a reduces the steady-state level of Arabidopsis SGT1  proteins whereas the same domain from AtSGT1b enhances  SGT1 accumulation. The TPR domain is dispensable for SGT1 resistance.; SGT1B; FUNCTIONS IN: protein binding; INVOLVED IN: in 6 processes; LOCATED IN: SCF ubiquitin ligase complex; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: CS-like domain (InterPro:IPR007052), Tetratricopeptide-like helical (InterPro:IPR011990), SGS (InterPro:IPR007699), Tetratricopeptide repeat-containing (InterPro:IPR013026), HSP20-like chaperone (InterPro:IPR008978), Tetratricopeptide repeat (InterPro:IPR019734), CS domain (InterPro:IPR017447); BEST Arabidopsis thaliana protein match is: phosphatase-related (TAIR:AT4G23570.2); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink). & (gnl|cdd|35597 : 116.0) no description available & (gnl|cdd|29314 : 95.1) no description available & (reliability: 488.0) &  (original description: no original description)'",T
_29.4_,'protein.postranslational modification','eucgr.f04068.1.p',"'(at4g28400 : 343.0) Protein phosphatase 2C family protein; FUNCTIONS IN: protein serine/threonine phosphatase activity, catalytic activity; LOCATED IN: cellular_component unknown; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein phosphatase 2C-related (InterPro:IPR001932), Protein phosphatase 2C (InterPro:IPR015655), Protein phosphatase 2C, N-terminal (InterPro:IPR014045); BEST Arabidopsis thaliana protein match is: PP2C induced by AVRRPM1 (TAIR:AT2G20630.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). & (gnl|cdd|35917 : 240.0) no description available & (gnl|cdd|29062 : 213.0) no description available & (ipr014045 : 124.50211) no description available & (reliability: 686.0) &  (original description: no original description)'",T
_29.4_,'protein.postranslational modification','eucgr.f00118.3.p',"'(gnl|cdd|35887 : 519.0) no description available & (at5g67380 : 489.0) casein kinase II catalytic subunit alpha; casein kinase alpha 1 (CKA1); FUNCTIONS IN: kinase activity; INVOLVED IN: protein amino acid phosphorylation; LOCATED IN: endomembrane system; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Protein kinase, catalytic domain (InterPro:IPR000719), Serine/threonine-protein kinase-like domain (InterPro:IPR017442), Protein kinase-like domain (InterPro:IPR011009), Serine/threonine-protein kinase, active site (InterPro:IPR008271); BEST Arabidopsis thaliana protein match is: casein kinase II, alpha chain 2 (TAIR:AT3G50000.1); Has 73369 Blast hits to 72658 proteins in 2362 species: Archae - 60; Bacteria - 7223; Metazoa - 28693; Fungi - 10783; Plants - 10981; Viruses - 246; Other Eukaryotes - 15383 (source: NCBI BLink). & (p28523|csk2a_maize : 487.0) Casein kinase II subunit alpha (EC 2.7.11.1) (CK II) (CK2-alpha) - Zea mays (Maize) & (gnl|cdd|84488 : 180.0) no description available & (ipr017442 : 123.75181) no description available & (reliability: 978.0) &  (original description: no original description)'",T
_29.4_,'protein.postranslational modification','eucgr.f01375.3.p',"'(at1g53670 : 251.0) methionine sulfoxide reductase B 1 (MSRB1); FUNCTIONS IN: peptide-methionine-(S)-S-oxide reductase activity; INVOLVED IN: response to oxidative stress; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Methionine sulphoxide reductase B (InterPro:IPR002579), Mss4-like (InterPro:IPR011057); BEST Arabidopsis thaliana protein match is: methionine sulfoxide reductase B3 (TAIR:AT4G04800.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). & (gnl|cdd|80581 : 215.0) no description available & (gnl|cdd|36074 : 194.0) no description available & (ipr002579 : 112.13352) Peptide methionine sulphoxide reductase MrsB & (reliability: 502.0) &  (original description: no original description)'",T
_29.4_,'protein.postranslational modification','eucgr.f00328.4.p',"'(at1g34750 : 372.0) Protein phosphatase 2C family protein; FUNCTIONS IN: protein serine/threonine phosphatase activity, catalytic activity; INVOLVED IN: biological_process unknown; LOCATED IN: plasma membrane; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Protein phosphatase 2C-related (InterPro:IPR001932), Protein phosphatase 2C (InterPro:IPR015655), Protein phosphatase 2C, N-terminal (InterPro:IPR014045); BEST Arabidopsis thaliana protein match is: phytochrome-associated protein phosphatase type 2C (TAIR:AT1G22280.1); Has 7616 Blast hits to 7609 proteins in 922 species: Archae - 14; Bacteria - 1457; Metazoa - 1483; Fungi - 777; Plants - 2623; Viruses - 11; Other Eukaryotes - 1251 (source: NCBI BLink). & (gnl|cdd|35917 : 231.0) no description available & (gnl|cdd|29062 : 217.0) no description available & (ipr014045 : 122.59913) no description available & (reliability: 744.0) &  (original description: no original description)'",T
_29.4_,'protein.postranslational modification','eucgr.b03239.1.p',"'(at1g24510 : 976.0) TCP-1/cpn60 chaperonin family protein; FUNCTIONS IN: protein binding; INVOLVED IN: protein folding, cellular protein metabolic process; LOCATED IN: plasma membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Chaperonin Cpn60/TCP-1 (InterPro:IPR002423), Chaperone, tailless complex polypeptide 1 (InterPro:IPR017998), T-complex protein 1, epsilon subunit (InterPro:IPR012718), Chaperonin TCP-1, conserved site (InterPro:IPR002194); BEST Arabidopsis thaliana protein match is: TCP-1/cpn60 chaperonin family protein (TAIR:AT3G18190.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). & (gnl|cdd|48156 : 951.0) no description available & (p54411|tcpe2_avesa : 941.0) T-complex protein 1 subunit epsilon (TCP-1-epsilon) (CCT-epsilon) (TCP-K36) - Avena sativa (Oat) & (gnl|cdd|35578 : 472.0) no description available & (ipr002423 : 340.6873) Chaperonin Cpn60/TCP-1 & (reliability: 1952.0) &  (original description: no original description)'",T
