BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'26.5.1.4'	'Environmental stimuli response.symbiont-associated response.SYM (symbiosis) signaling pathway.DMI1/Pollux/Castor calcium cation channel'	'eucgr.h00218.1.p'	'Environmental stimuli response.symbiont-associated response.SYM (symbiosis) signaling pathway.DMI1/Pollux/Castor calcium cation channel (original description: none)'	T
'26.5.1.5'	'Environmental stimuli response.symbiont-associated response.SYM (symbiosis) signaling pathway.CCaMK-IPD3 kinase complex'	''	''	
'26.5.1.5.1'	'Environmental stimuli response.symbiont-associated response.SYM (symbiosis) signaling pathway.CCaMK-IPD3 kinase complex.CCaMK component'	''	''	
'26.5.1.5.2'	'Environmental stimuli response.symbiont-associated response.SYM (symbiosis) signaling pathway.CCaMK-IPD3 kinase complex.IPD3/CYCLOPS component'	''	''	
'26.5.1.6'	'Environmental stimuli response.symbiont-associated response.SYM (symbiosis) signaling pathway.RAM1 transcription factor'	''	''	
'26.5.1.7'	'Environmental stimuli response.symbiont-associated response.SYM (symbiosis) signaling pathway.WRI5 RAM1-dependent transcription factor'	''	''	
'26.5.1.8'	'Environmental stimuli response.symbiont-associated response.SYM (symbiosis) signaling pathway.NSP1-NSP2 nodulation initiation complex'	''	''	
'26.5.1.8.1'	'Environmental stimuli response.symbiont-associated response.SYM (symbiosis) signaling pathway.NSP1-NSP2 nodulation initiation complex.NSP1 component'	''	''	
'26.5.1.8.2'	'Environmental stimuli response.symbiont-associated response.SYM (symbiosis) signaling pathway.NSP1-NSP2 nodulation initiation complex.NSP2 component'	''	''	
'26.5.1.9'	'Environmental stimuli response.symbiont-associated response.SYM (symbiosis) signaling pathway.ERN1 transcription factor'	''	''	
'26.5.1.10'	'Environmental stimuli response.symbiont-associated response.SYM (symbiosis) signaling pathway.NIN transcription factor'	''	''	
'26.5.1.11'	'Environmental stimuli response.symbiont-associated response.SYM (symbiosis) signaling pathway.CERBERUS ubiquitin E3 ligase'	''	''	
'26.5.1.12'	'Environmental stimuli response.symbiont-associated response.SYM (symbiosis) signaling pathway.VAPYRIN symbiosis factor'	''	''	
'26.5.2'	'Environmental stimuli response.symbiont-associated response.lipid biosynthesis'	''	''	
'26.5.2.1'	'Environmental stimuli response.symbiont-associated response.lipid biosynthesis.FatM palmitoyl-ACP thioesterase'	''	''	
'26.5.2.2'	'Environmental stimuli response.symbiont-associated response.lipid biosynthesis.RAM2 glycerol-3-phosphate acyl transferase'	''	''	
'26.5.3'	'Environmental stimuli response.symbiont-associated response.solute transport'	''	''	
'26.5.3.1'	'Environmental stimuli response.symbiont-associated response.solute transport.STR peri-arbuscular membrane-localized transporter'	''	''	
'26.5.3.2'	'Environmental stimuli response.symbiont-associated response.solute transport.PT4 phosphate transporter'	''	''	
'26.6'	'Environmental stimuli response.pathogen-associated molecular pattern (PAMP)'	''	''	
'26.6.1'	'Environmental stimuli response.pathogen-associated molecular pattern (PAMP).PTI (pattern-triggered immunity) network'	''	''	
'26.6.1.1'	'Environmental stimuli response.pathogen-associated molecular pattern (PAMP).PTI (pattern-triggered immunity) network.bacterial elicitor response'	''	''	
'26.6.1.1.1'	'Environmental stimuli response.pathogen-associated molecular pattern (PAMP).PTI (pattern-triggered immunity) network.bacterial elicitor response.FLS2 flagellin receptor kinase'	''	''	
'26.6.1.1.2'	'Environmental stimuli response.pathogen-associated molecular pattern (PAMP).PTI (pattern-triggered immunity) network.bacterial elicitor response.non-canonical heterotrimeric G-protein complex'	''	''	
'26.6.1.1.2.1'	'Environmental stimuli response.pathogen-associated molecular pattern (PAMP).PTI (pattern-triggered immunity) network.bacterial elicitor response.non-canonical heterotrimeric G-protein complex.XLG atypical G-alpha component'	''	''	
'26.6.1.1.2.2'	'Environmental stimuli response.pathogen-associated molecular pattern (PAMP).PTI (pattern-triggered immunity) network.bacterial elicitor response.non-canonical heterotrimeric G-protein complex.AGB G-beta component'	''	''	
'26.6.1.1.2.3'	'Environmental stimuli response.pathogen-associated molecular pattern (PAMP).PTI (pattern-triggered immunity) network.bacterial elicitor response.non-canonical heterotrimeric G-protein complex.AGG1/2 G-gamma component'	''	''	
'26.6.1.1.3'	'Environmental stimuli response.pathogen-associated molecular pattern (PAMP).PTI (pattern-triggered immunity) network.bacterial elicitor response.BIK1 kinase'	''	''	
'26.6.1.1.4'	'Environmental stimuli response.pathogen-associated molecular pattern (PAMP).PTI (pattern-triggered immunity) network.bacterial elicitor response.BSK1 kinase'	''	''	
'26.6.1.1.5'	'Environmental stimuli response.pathogen-associated molecular pattern (PAMP).PTI (pattern-triggered immunity) network.bacterial elicitor response.PCRK kinase'	''	''	
'26.6.1.2'	'Environmental stimuli response.pathogen-associated molecular pattern (PAMP).PTI (pattern-triggered immunity) network.fungal elicitor response'	''	''	
'26.6.1.2.1'	'Environmental stimuli response.pathogen-associated molecular pattern (PAMP).PTI (pattern-triggered immunity) network.fungal elicitor response.CERK1-LYK5 chitin receptor complex'	''	''	
'26.6.1.2.1.1'	'Environmental stimuli response.pathogen-associated molecular pattern (PAMP).PTI (pattern-triggered immunity) network.fungal elicitor response.CERK1-LYK5 chitin receptor complex.LYK5 component'	''	''	
'26.6.1.2.1.2'	'Environmental stimuli response.pathogen-associated molecular pattern (PAMP).PTI (pattern-triggered immunity) network.fungal elicitor response.CERK1-LYK5 chitin receptor complex.CERK1 component'	''	''	
'26.6.1.2.2'	'Environmental stimuli response.pathogen-associated molecular pattern (PAMP).PTI (pattern-triggered immunity) network.fungal elicitor response.CEBiP chitin receptor kinase'	''	''	
'26.6.1.2.3'	'Environmental stimuli response.pathogen-associated molecular pattern (PAMP).PTI (pattern-triggered immunity) network.fungal elicitor response.PBL27/RLCK185 kinase'	''	''	
'26.6.1.3'	'Environmental stimuli response.pathogen-associated molecular pattern (PAMP).PTI (pattern-triggered immunity) network.nematode elicitor response'	''	''	
'26.6.1.3.1'	'Environmental stimuli response.pathogen-associated molecular pattern (PAMP).PTI (pattern-triggered immunity) network.nematode elicitor response.NILR receptor kinase'	''	''	
'26.7'	'Environmental stimuli response.pathogen effector'	''	''	
'26.7.1'	'Environmental stimuli response.pathogen effector.NLR effector receptor'	''	''	
'26.7.2'	'Environmental stimuli response.pathogen effector.ETI (effector-triggered immunity) network'	''	''	
'26.7.2.1'	'Environmental stimuli response.pathogen effector.ETI (effector-triggered immunity) network.NDR1 regulator'	''	''	
'26.7.2.2'	'Environmental stimuli response.pathogen effector.ETI (effector-triggered immunity) network.RIN4 regulator'	'eucgr.k02142.1.p'	'Environmental stimuli response.pathogen effector.ETI (effector-triggered immunity) network.RIN4 regulator (original description: none)'	T
'26.7.2.3'	'Environmental stimuli response.pathogen effector.ETI (effector-triggered immunity) network.EDS1 regulator'	''	''	
'26.7.2.4'	'Environmental stimuli response.pathogen effector.ETI (effector-triggered immunity) network.PAD4 co-regulator'	''	''	
'26.7.2.5'	'Environmental stimuli response.pathogen effector.ETI (effector-triggered immunity) network.SGT1 co-regulator'	'eucgr.a02714.1.p'	'Environmental stimuli response.pathogen effector.ETI (effector-triggered immunity) network.SGT1 co-regulator (original description: none)'	T
'26.7.2.5'	'Environmental stimuli response.pathogen effector.ETI (effector-triggered immunity) network.SGT1 co-regulator'	'eucgr.d01807.1.p'	'Environmental stimuli response.pathogen effector.ETI (effector-triggered immunity) network.SGT1 co-regulator (original description: none)'	T
'26.7.2.6'	'Environmental stimuli response.pathogen effector.ETI (effector-triggered immunity) network.RAR1 co-regulator'	''	''	
'26.7.2.7'	'Environmental stimuli response.pathogen effector.ETI (effector-triggered immunity) network.RIPK RIN4-kinase'	''	''	
'26.7.2.8'	'Environmental stimuli response.pathogen effector.ETI (effector-triggered immunity) network.RPM1 immune response signalling factor'	''	''	
'26.8'	'Environmental stimuli response.damage-associated molecular pattern (DAMP)'	''	''	
'26.8.1'	'Environmental stimuli response.damage-associated molecular pattern (DAMP).PEPR DAMP-receptor'	''	''	
'26.9'	'Environmental stimuli response.systemic acquired resistance (SAR)'	''	''	
'26.9.1'	'Environmental stimuli response.systemic acquired resistance (SAR).FMO1 plant immunity regulator'	''	''	
'26.9.2'	'Environmental stimuli response.systemic acquired resistance (SAR).NPR1 regulator protein'	''	''	
'26.9.3'	'Environmental stimuli response.systemic acquired resistance (SAR).SNI1 regulator protein'	''	''	
'26.9.4'	'Environmental stimuli response.systemic acquired resistance (SAR).pipecolic acid biosynthesis'	''	''	
'26.9.4.1'	'Environmental stimuli response.systemic acquired resistance (SAR).pipecolic acid biosynthesis.ALD1 aminotransferase'	''	''	
'26.9.4.2'	'Environmental stimuli response.systemic acquired resistance (SAR).pipecolic acid biosynthesis.SARD4 cyclodeaminase'	''	''	
'35'	'not assigned'	''	''	
'35.1'	'not assigned.no ontology'	''	''	
'35.2'	'not assigned.unknown'	'eucgr.l02937.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.l01943.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.l00994.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.l01103.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.l02517.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.l02920.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.l00627.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e03370.2.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e02785.2.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e00263.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e04250.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e04000.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e01779.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e00001.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e02712.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e01244.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e01110.2.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e04293.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e03981.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e01392.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e02392.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e00814.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e00560.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e00105.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e00343.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e04226.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e00121.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e00064.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e00013.3.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e01438.4.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e00336.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e01119.5.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e03474.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e03986.2.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e03674.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e01212.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e01768.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e00214.3.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e02747.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e02058.2.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e00118.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e03923.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e00217.5.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e00619.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e01064.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e00233.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e00535.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e03312.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e00015.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e01117.5.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e03957.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e01144.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e00577.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e03294.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e01104.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.d01627.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e02882.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e03846.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e01246.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e04322.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e01551.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e00844.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e01881.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e04251.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.e00812.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.l02476.1.p'	' no hits & (original description: none)'	T
'35.2'	'not assigned.unknown'	'eucgr.l03235.1.p'	' no hits & (original description: none)'	T
