BINCODE,NAME,IDENTIFIER,DESCRIPTION,TYPE
_35.2_,'not assigned.unknown','eucgr.b03792.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b02222.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b02587.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b00851.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b02568.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b00417.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b01155.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b00415.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b01266.3.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b01695.4.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b03349.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b03320.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b02310.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b01448.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b01498.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b03168.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b00172.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b01499.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b03560.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b02642.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b00602.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b03530.3.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b02444.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b03010.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b01453.3.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b00604.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b02304.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b00427.4.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b00991.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b03507.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b03241.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b00512.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b01579.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b01579.4.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b00859.5.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b01001.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b00605.3.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b00242.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b03696.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b02546.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b01969.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b01122.4.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b00995.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.l00271.3.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b00511.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b02646.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b02879.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b00335.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b01217.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b02936.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b03367.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b02600.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b02223.3.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b03845.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b01990.4.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b01003.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b01003.3.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b03677.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b01189.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b01915.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b03621.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b03657.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b00420.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b02637.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b03178.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b02252.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b03166.3.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b00660.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b01152.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.b01123.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.l03176.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01715.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02023.5.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02271.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i00377.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i00844.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01128.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01495.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01709.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i00009.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02457.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02726.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02418.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i00699.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i00554.4.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01163.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i00570.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01987.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i00692.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01312.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i00053.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02068.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01611.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i00245.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01803.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02403.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02466.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01189.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i00424.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01388.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02468.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01938.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02289.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02616.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01666.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i00747.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01560.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01368.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01880.5.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01728.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.e02953.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02715.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02316.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.e02952.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01557.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01600.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01738.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02469.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01376.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i00417.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02141.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02615.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i00787.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01187.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01801.3.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01801.4.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02716.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i00879.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02693.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01790.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02267.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01418.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01103.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01541.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02515.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02629.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01454.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01161.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01155.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i00195.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02388.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i00883.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01243.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i00323.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01198.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i02810.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01326.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.i01298.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.k02032.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.k02346.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.k00795.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.k01712.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.k02858.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.k02980.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.k02185.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.k01859.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.k03363.1.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.k01518.2.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.k02450.4.p',' no hits & (original description: none)',T
_35.2_,'not assigned.unknown','eucgr.k01428.2.p',' no hits & (original description: none)',T
